Date,Open,High,Low,Close,Adj Close,Volume
2017-11-21,156.0,162.0,156.0,156.0,156.0,1601
2017-11-22,157.5,160.5,153.0,157.5,157.5,1745
2017-11-24,157.5,160.5,154.5,160.5,160.5,903
2017-11-27,157.5,162.0,154.5,159.0,159.0,1193
2017-11-28,157.5,159.0,147.0,153.0,153.0,1297
2017-11-29,151.5,153.0,147.0,153.0,153.0,1099
2017-11-30,157.5,157.5,148.5,154.5,154.5,1091
2017-12-01,150.0,160.5,150.0,153.0,153.0,1147
2017-12-04,156.0,159.0,151.5,154.5,154.5,650
2017-12-05,153.0,159.0,151.5,154.5,154.5,2250
2017-12-06,153.0,157.5,145.5,147.0,147.0,1479
2017-12-07,148.5,150.0,141.0,142.5,142.5,1101
2017-12-08,147.0,153.0,142.5,147.0,147.0,647
2017-12-11,147.0,151.5,144.0,148.5,148.5,1308
2017-12-12,150.0,159.0,145.5,156.0,156.0,2887
2017-12-13,154.5,235.5,151.5,217.5,217.5,32871
2017-12-14,195.0,210.0,180.0,183.0,183.0,15544
2017-12-15,187.5,204.0,183.0,190.5,190.5,7937
2017-12-18,202.5,202.5,165.0,169.5,169.5,7463
2017-12-19,171.0,174.0,166.5,168.0,168.0,2059
2017-12-20,166.5,166.5,151.5,154.5,154.5,3069
2017-12-21,153.0,171.0,153.0,163.5,163.5,2871
2017-12-22,163.5,172.5,157.5,168.0,168.0,1607
2017-12-26,172.5,174.0,157.5,163.5,163.5,2040
2017-12-27,162.0,169.5,162.0,163.5,163.5,689
2017-12-28,163.5,172.5,163.5,163.5,163.5,1369
2017-12-29,168.0,171.0,165.0,169.5,169.5,1787
2018-01-02,172.5,178.5,166.5,174.0,174.0,2029
2018-01-03,177.0,186.0,174.0,180.0,180.0,2153
2018-01-04,186.0,262.5,183.0,238.5,238.5,37892
2018-01-05,240.0,247.5,198.0,234.0,234.0,16650
2018-01-08,225.0,225.0,172.5,192.0,192.0,7327
2018-01-09,192.0,199.5,180.0,183.0,183.0,4021
2018-01-10,183.0,190.5,172.5,189.0,189.0,4465
2018-01-11,195.0,220.5,190.5,214.5,214.5,4243
2018-01-12,211.5,225.0,204.0,214.5,214.5,2297
2018-01-16,210.0,216.0,202.5,207.0,207.0,1661
2018-01-17,205.5,208.5,201.0,202.5,202.5,1370
2018-01-18,225.0,225.0,205.5,210.0,210.0,2363
2018-01-19,214.5,214.5,202.5,207.0,207.0,1229
2018-01-22,207.0,207.0,195.0,198.0,198.0,1861
2018-01-23,210.0,216.0,192.0,205.5,205.5,3015
2018-01-24,202.5,204.0,195.0,199.5,199.5,1557
2018-01-25,210.0,243.0,202.5,223.5,223.5,5996
2018-01-26,222.0,256.5,219.0,243.0,243.0,5397
2018-01-29,262.5,280.5,247.5,259.5,259.5,8627
2018-01-30,262.5,262.5,231.0,231.0,231.0,3758
2018-01-31,238.5,244.5,222.0,225.0,225.0,2933
2018-02-01,223.5,231.0,208.5,223.5,223.5,2969
2018-02-02,240.0,240.0,202.5,205.5,205.5,2509
2018-02-05,204.0,223.5,199.5,213.0,213.0,2925
2018-02-06,207.0,232.5,207.0,232.5,232.5,1872
2018-02-07,237.0,244.5,214.5,222.0,222.0,1602
2018-02-08,231.0,231.0,210.0,214.5,214.5,1119
2018-02-09,211.5,223.5,207.0,216.0,216.0,1045
2018-02-12,220.5,234.0,214.5,231.0,231.0,1559
2018-02-13,225.0,247.5,225.0,244.5,244.5,1838
2018-02-14,243.0,262.5,240.0,253.5,253.5,2415
2018-02-15,249.0,253.5,217.5,228.0,228.0,3725
2018-02-16,232.5,232.5,223.5,229.5,229.5,993
2018-02-20,241.5,241.5,217.5,222.0,222.0,1475
2018-02-21,220.5,231.0,213.0,216.0,216.0,1317
2018-02-22,222.0,231.0,216.0,228.0,228.0,1081
2018-02-23,228.0,241.5,222.0,241.5,241.5,1926
2018-02-26,247.5,247.5,228.0,232.5,232.5,1164
2018-02-27,231.0,234.0,225.0,231.0,231.0,695
2018-02-28,231.0,232.5,226.5,226.5,226.5,868
2018-03-01,228.0,229.5,216.0,222.0,222.0,1118
2018-03-02,217.5,231.0,217.5,228.0,228.0,843
2018-03-05,226.5,232.5,225.0,228.0,228.0,1317
2018-03-06,225.0,234.0,225.0,228.0,228.0,987
2018-03-07,228.0,246.0,228.0,238.5,238.5,2098
2018-03-08,240.0,277.5,240.0,258.0,258.0,6183
2018-03-09,255.0,274.5,255.0,258.0,258.0,2105
2018-03-12,256.5,267.0,247.5,256.5,256.5,1198
2018-03-13,256.5,264.0,247.5,250.5,250.5,737
2018-03-14,253.5,258.0,249.0,255.0,255.0,365
2018-03-15,258.0,306.0,256.5,285.0,285.0,7269
2018-03-16,298.5,298.5,270.0,271.5,271.5,2164
2018-03-19,262.5,277.5,241.5,241.5,241.5,3239
2018-03-20,244.5,246.0,237.0,240.0,240.0,1753
2018-03-21,241.5,243.0,165.0,211.5,211.5,14105
2018-03-22,196.5,210.0,186.0,196.5,196.5,3704
2018-03-23,193.5,196.5,172.5,175.5,175.5,3625
2018-03-26,172.5,180.0,166.5,169.5,169.5,3199
2018-03-27,172.5,180.0,157.5,171.0,171.0,3249
2018-03-28,171.0,180.0,171.0,175.5,175.5,1509
2018-03-29,178.5,180.0,168.0,178.5,178.5,1566
2018-04-02,180.0,223.5,178.5,210.0,210.0,4114
2018-04-03,210.0,232.5,202.5,217.5,217.5,2817
2018-04-04,226.5,226.5,210.0,214.5,214.5,1223
2018-04-05,214.5,214.5,195.0,202.5,202.5,1171
2018-04-06,199.5,208.5,187.5,189.0,189.0,835
2018-04-09,189.0,196.5,183.0,184.5,184.5,1695
2018-04-10,183.0,195.0,177.0,187.5,187.5,2278
2018-04-11,186.0,186.0,178.5,181.5,181.5,1251
2018-04-12,184.5,192.0,183.0,190.5,190.5,370
2018-04-13,189.0,199.5,189.0,190.5,190.5,733
2018-04-16,195.0,199.5,192.0,198.0,198.0,854
2018-04-17,198.0,219.0,198.0,208.5,208.5,2259
2018-04-18,205.5,207.0,192.0,202.5,202.5,644
2018-04-19,204.0,207.0,195.0,199.5,199.5,549
2018-04-20,199.5,207.0,192.0,193.5,193.5,740
2018-04-23,192.0,195.0,189.0,192.0,192.0,423
2018-04-24,195.0,199.5,192.0,195.0,195.0,297
2018-04-25,195.0,199.5,192.0,196.5,196.5,479
2018-04-26,195.0,202.5,192.0,196.5,196.5,628
2018-04-27,193.5,201.0,193.5,201.0,201.0,243
2018-04-30,198.0,208.5,198.0,201.0,201.0,873
2018-05-01,201.0,208.5,201.0,207.0,207.0,409
2018-05-02,208.5,217.5,205.5,213.0,213.0,1043
2018-05-03,217.5,225.0,205.5,208.5,208.5,637
2018-05-04,205.5,205.5,199.5,204.0,204.0,349
2018-05-07,205.5,205.5,196.5,198.0,198.0,1009
2018-05-08,198.0,216.0,198.0,211.5,211.5,2351
2018-05-09,216.0,216.0,196.5,202.5,202.5,1753
2018-05-10,207.0,207.0,199.5,199.5,199.5,1030
2018-05-11,201.0,204.0,199.5,202.5,202.5,339
2018-05-14,199.5,204.0,193.5,196.5,196.5,598
2018-05-15,195.0,199.5,193.5,195.0,195.0,405
2018-05-16,195.0,202.5,195.0,198.0,198.0,936
2018-05-17,196.5,201.0,184.5,189.0,189.0,1648
2018-05-18,195.0,202.5,187.5,199.5,199.5,1186
2018-05-21,204.0,205.5,199.5,201.0,201.0,975
2018-05-22,204.0,204.0,193.5,193.5,193.5,937
2018-05-23,193.5,195.0,187.5,189.0,189.0,576
2018-05-24,184.5,186.0,177.0,180.0,180.0,1709
2018-05-25,178.5,184.5,177.0,181.5,181.5,529
2018-05-29,189.0,189.0,180.0,183.0,183.0,295
2018-05-30,184.5,192.0,181.5,189.0,189.0,371
2018-05-31,187.5,190.5,184.5,187.5,187.5,229
2018-06-01,186.0,187.5,183.0,187.5,187.5,183
2018-06-04,187.5,193.5,184.5,189.0,189.0,317
2018-06-05,189.0,198.0,189.0,195.0,195.0,803
2018-06-06,195.0,198.0,190.5,190.5,190.5,388
2018-06-07,193.5,193.5,181.5,184.5,184.5,373
2018-06-08,184.5,196.5,184.5,195.0,195.0,1785
2018-06-11,198.0,198.0,183.0,193.5,193.5,1215
2018-06-12,195.0,202.5,189.0,198.0,198.0,864
2018-06-13,195.0,204.0,195.0,199.5,199.5,499
2018-06-14,202.5,202.5,198.0,198.0,198.0,417
2018-06-15,193.5,199.5,192.0,196.5,196.5,543
2018-06-18,192.0,202.5,192.0,195.0,195.0,500
2018-06-19,193.5,202.5,190.5,190.5,190.5,555
2018-06-20,202.5,202.5,186.0,190.5,190.5,565
2018-06-21,195.0,198.0,192.0,198.0,198.0,398
2018-06-22,198.0,198.0,189.0,195.0,195.0,485
2018-06-25,192.0,196.5,189.0,195.0,195.0,623
2018-06-26,195.0,199.5,189.0,192.0,192.0,1219
2018-06-27,187.5,195.0,187.5,192.0,192.0,624
2018-06-28,192.0,198.0,189.0,190.5,190.5,138
2018-06-29,192.0,193.5,189.0,192.0,192.0,321
2018-07-02,195.0,196.5,192.0,195.0,195.0,147
2018-07-03,192.0,202.5,192.0,198.0,198.0,691
2018-07-05,201.0,202.5,195.0,199.5,199.5,535
2018-07-06,201.0,202.5,196.5,201.0,201.0,155
2018-07-09,199.5,204.0,196.5,199.5,199.5,565
2018-07-10,198.0,202.5,195.0,195.0,195.0,293
2018-07-11,193.5,199.5,193.5,195.0,195.0,437
2018-07-12,193.5,199.5,193.5,198.0,198.0,276
2018-07-13,198.0,202.5,190.5,195.0,195.0,322
2018-07-16,195.0,201.0,192.0,192.0,192.0,349
2018-07-17,193.5,207.0,190.5,196.5,196.5,2967
2018-07-18,193.5,195.0,192.0,193.5,193.5,330
2018-07-19,193.5,195.0,190.5,192.0,192.0,111
2018-07-20,190.5,195.0,190.5,193.5,193.5,321
2018-07-23,202.5,202.5,193.5,196.5,196.5,616
2018-07-24,196.5,202.5,193.5,193.5,193.5,322
2018-07-25,193.5,195.0,192.0,193.5,193.5,165
2018-07-26,193.5,195.0,186.0,192.0,192.0,568
2018-07-27,187.5,193.5,184.5,190.5,190.5,282
2018-07-30,190.5,193.5,184.5,184.5,184.5,677
2018-07-31,192.0,192.0,184.5,184.5,184.5,1083
2018-08-01,187.5,192.0,183.0,183.0,183.0,203
2018-08-02,184.5,187.5,180.0,183.0,183.0,383
2018-08-03,181.5,187.5,178.5,180.0,180.0,1140
2018-08-06,180.0,184.5,180.0,183.0,183.0,365
2018-08-07,187.5,187.5,181.5,184.5,184.5,269
2018-08-08,187.5,190.5,180.0,187.5,187.5,503
2018-08-09,181.5,187.5,175.5,180.0,180.0,984
2018-08-10,180.0,180.0,166.5,172.5,172.5,1907
2018-08-13,175.5,186.0,168.0,172.5,172.5,487
2018-08-14,174.0,174.0,169.5,174.0,174.0,160
2018-08-15,174.0,174.0,168.0,168.0,168.0,324
2018-08-16,171.0,171.0,163.5,165.0,165.0,324
2018-08-17,168.0,169.5,163.5,165.0,165.0,225
2018-08-20,160.5,165.0,160.5,165.0,165.0,231
2018-08-21,162.0,169.5,162.0,163.5,163.5,298
2018-08-22,163.5,165.0,163.5,165.0,165.0,237
2018-08-23,165.0,165.0,160.5,162.0,162.0,408
2018-08-24,159.0,162.0,159.0,160.5,160.5,499
2018-08-27,159.0,163.5,157.5,159.0,159.0,747
2018-08-28,159.0,162.0,157.5,157.5,157.5,344
2018-08-29,157.5,162.0,150.0,150.0,150.0,1573
2018-08-30,150.0,153.0,123.0,139.5,139.5,2138
2018-08-31,136.5,151.5,136.5,145.5,145.5,493
2018-09-04,144.0,153.0,138.0,153.0,153.0,381
2018-09-05,156.0,157.5,151.5,153.0,153.0,373
2018-09-06,151.5,159.0,147.0,157.5,157.5,1383
2018-09-07,157.5,157.5,148.5,153.0,153.0,815
2018-09-10,160.5,160.5,148.5,151.5,151.5,447
2018-09-11,150.0,156.0,148.5,151.5,151.5,341
2018-09-12,151.5,154.5,148.5,151.5,151.5,111
2018-09-13,153.0,153.0,148.5,150.0,150.0,229
2018-09-14,153.0,154.5,151.5,151.5,151.5,366
2018-09-17,154.5,154.5,141.0,154.5,154.5,859
2018-09-18,154.5,156.0,151.5,156.0,156.0,1731
2018-09-19,151.5,168.0,151.5,159.0,159.0,796
2018-09-20,159.0,180.0,159.0,178.5,178.5,1201
2018-09-21,180.0,186.0,175.5,177.0,177.0,617
2018-09-24,178.5,186.0,171.0,177.0,177.0,821
2018-09-25,172.5,183.0,172.5,178.5,178.5,403
2018-09-26,181.5,183.0,177.0,180.0,180.0,129
2018-09-27,175.5,180.0,175.5,175.5,175.5,222
2018-09-28,178.5,180.0,177.0,177.0,177.0,133
2018-10-01,181.5,181.5,175.5,175.5,175.5,180
2018-10-02,174.0,180.0,174.0,178.5,178.5,270
2018-10-03,180.0,180.0,172.5,177.0,177.0,429
2018-10-04,177.0,177.0,172.5,174.0,174.0,159
2018-10-05,174.0,178.5,171.0,171.0,171.0,340
2018-10-08,169.5,175.5,160.5,162.0,162.0,515
2018-10-09,166.5,178.5,166.5,166.5,166.5,134
2018-10-10,174.0,177.0,166.5,166.5,166.5,351
2018-10-11,166.5,175.5,162.0,168.0,168.0,277
2018-10-12,168.0,174.0,168.0,174.0,174.0,89
2018-10-15,174.0,175.5,163.5,171.0,171.0,1146
2018-10-16,171.0,175.5,171.0,172.5,172.5,442
2018-10-17,172.5,177.0,163.5,163.5,163.5,421
2018-10-18,163.5,169.5,160.5,165.0,165.0,1500
2018-10-19,165.0,165.0,157.5,159.0,159.0,741
2018-10-22,157.5,163.5,154.5,154.5,154.5,275
2018-10-23,154.5,154.5,153.0,154.5,154.5,163
2018-10-24,154.5,154.5,150.0,153.0,153.0,320
2018-10-25,154.5,165.0,154.5,154.5,154.5,259
2018-10-26,154.5,159.0,150.0,154.5,154.5,867
2018-10-29,157.5,162.0,151.5,151.5,151.5,144
2018-10-30,151.5,159.0,150.0,159.0,159.0,251
2018-10-31,154.5,157.5,153.0,156.0,156.0,134
2018-11-01,157.5,162.0,156.0,159.0,159.0,107
2018-11-02,162.0,178.5,162.0,165.0,165.0,562
2018-11-05,172.5,174.0,166.5,168.0,168.0,501
2018-11-06,174.0,178.5,172.5,175.5,175.5,465
2018-11-07,171.0,177.0,153.0,175.5,175.5,355
2018-11-08,172.5,178.5,162.0,178.5,178.5,311
2018-11-09,177.0,184.5,175.5,175.5,175.5,449
2018-11-12,177.0,180.0,174.0,174.0,174.0,37
2018-11-13,177.0,180.0,177.0,178.5,178.5,247
2018-11-14,180.0,183.0,178.5,181.5,181.5,482
2018-11-15,180.0,186.0,180.0,186.0,186.0,245
2018-11-16,184.5,187.5,177.0,177.0,177.0,711
2018-11-19,180.0,187.5,172.5,177.0,177.0,307
2018-11-20,172.5,186.0,172.5,186.0,186.0,59
2018-11-21,180.0,187.5,172.5,184.5,184.5,615
2018-11-23,186.0,187.5,178.5,187.5,187.5,139
2018-11-26,183.0,187.5,172.5,175.5,175.5,344
2018-11-27,244.5,261.0,193.5,220.5,220.5,73742
2018-11-28,223.5,243.0,210.0,210.0,210.0,10421
2018-11-29,204.0,204.0,168.0,189.0,189.0,7399
2018-11-30,187.5,195.0,184.5,189.0,189.0,2702
2018-12-03,195.0,204.0,187.5,196.5,196.5,1998
2018-12-04,196.5,202.5,187.5,195.0,195.0,1349
2018-12-06,190.5,198.0,189.0,196.5,196.5,788
2018-12-07,193.5,193.5,183.0,189.0,189.0,1535
2018-12-10,187.5,187.5,181.5,187.5,187.5,577
2018-12-11,189.0,193.5,184.5,190.5,190.5,926
2018-12-12,190.5,199.5,186.0,195.0,195.0,698
2018-12-13,192.0,201.0,183.0,192.0,192.0,1150
2018-12-14,189.0,202.5,189.0,199.5,199.5,680
2018-12-17,195.0,199.5,193.5,198.0,198.0,317
2018-12-18,202.5,211.5,190.5,198.0,198.0,1153
2018-12-19,198.0,211.5,192.0,195.0,195.0,1015
2018-12-20,195.0,201.0,187.5,195.0,195.0,577
2018-12-21,195.0,202.5,189.0,198.0,198.0,839
2018-12-24,195.0,201.0,192.0,199.5,199.5,115
2018-12-26,198.0,208.5,198.0,202.5,202.5,704
2018-12-27,199.5,210.0,199.5,205.5,205.5,867
2018-12-28,204.0,246.0,204.0,228.0,228.0,3454
2018-12-31,229.5,256.5,225.0,249.0,249.0,3076
2019-01-02,256.5,256.5,225.0,237.0,237.0,1524
2019-01-03,231.0,235.5,211.5,223.5,223.5,921
2019-01-04,225.0,226.5,219.0,222.0,222.0,757
2019-01-07,219.0,226.5,213.0,226.5,226.5,345
2019-01-08,225.0,229.5,220.5,225.0,225.0,510
2019-01-09,225.0,228.0,214.5,228.0,228.0,257
2019-01-10,225.0,225.0,210.0,211.5,211.5,391
2019-01-11,213.0,214.5,202.5,204.0,204.0,591
2019-01-14,208.5,208.5,198.0,198.0,198.0,309
2019-01-15,195.0,204.0,192.0,195.0,195.0,879
2019-01-16,198.0,208.5,195.0,195.0,195.0,280
2019-01-17,198.0,211.5,196.5,210.0,210.0,955
2019-01-18,216.0,217.5,204.0,210.0,210.0,177
2019-01-22,210.0,217.5,204.0,204.0,204.0,313
2019-01-23,205.5,214.5,195.0,201.0,201.0,244
2019-01-24,202.5,217.5,195.0,208.5,208.5,290
2019-01-25,205.5,211.5,195.0,205.5,205.5,438
2019-01-28,199.5,205.5,196.5,202.5,202.5,523
2019-01-29,198.0,205.5,195.0,202.5,202.5,317
2019-01-30,201.0,204.0,189.0,202.5,202.5,482
2019-01-31,202.5,207.0,199.5,199.5,199.5,55
2019-02-01,202.5,205.5,190.5,196.5,196.5,494
2019-02-04,192.0,201.0,192.0,199.5,199.5,235
2019-02-05,204.0,205.5,198.0,198.0,198.0,112
2019-02-06,199.5,202.5,196.5,196.5,196.5,165
2019-02-07,196.5,201.0,196.5,199.5,199.5,222
2019-02-08,198.0,210.0,196.5,204.0,204.0,403
2019-02-11,207.0,213.0,205.5,205.5,205.5,867
2019-02-12,186.0,195.0,172.5,180.0,180.0,2144
2019-02-13,175.5,180.0,135.0,141.0,141.0,7828
2019-02-14,142.5,172.5,142.5,157.5,157.5,2712
2019-02-15,165.0,171.0,160.5,165.0,165.0,522
2019-02-19,165.0,165.0,150.0,156.0,156.0,1399
2019-02-20,165.0,165.0,150.0,153.0,153.0,1002
2019-02-21,157.5,157.5,147.0,151.5,151.5,597
2019-02-22,154.5,156.0,147.0,151.5,151.5,460
2019-02-25,150.0,151.5,144.0,151.5,151.5,551
2019-02-26,153.0,154.5,145.5,150.0,150.0,222
2019-02-27,150.0,151.5,145.5,148.5,148.5,255
2019-02-28,145.5,150.0,145.5,147.0,147.0,369
2019-03-01,153.0,157.5,145.5,157.5,157.5,1659
2019-03-04,159.0,159.0,150.0,154.5,154.5,919
2019-03-05,153.0,157.5,153.0,154.5,154.5,243
2019-03-06,154.5,160.5,147.0,147.0,147.0,1257
2019-03-07,160.5,160.5,147.0,148.5,148.5,665
2019-03-08,150.0,153.0,145.5,147.0,147.0,623
2019-03-11,147.0,153.0,147.0,151.5,151.5,229
2019-03-12,150.0,154.5,150.0,153.0,153.0,341
2019-03-13,150.0,156.0,148.5,150.0,150.0,512
2019-03-14,150.0,154.5,150.0,153.0,153.0,293
2019-03-15,151.5,153.0,150.0,151.5,151.5,321
2019-03-18,153.0,157.5,153.0,154.5,154.5,618
2019-03-19,151.5,157.5,150.0,151.5,151.5,485
2019-03-20,151.5,154.5,147.0,150.0,150.0,747
2019-03-21,151.5,153.0,148.5,148.5,148.5,255
2019-03-22,151.5,151.5,145.5,150.0,150.0,76
2019-03-25,145.5,153.0,144.0,144.0,144.0,1127
2019-03-26,147.0,148.5,142.5,142.5,142.5,1252
2019-03-27,142.5,142.5,139.5,141.0,141.0,295
2019-03-28,138.0,148.5,135.0,145.5,145.5,371
2019-03-29,141.0,145.5,141.0,142.5,142.5,141
2019-04-01,135.0,138.0,123.0,133.5,133.5,983
2019-04-02,133.5,138.0,130.5,138.0,138.0,406
2019-04-03,138.0,138.0,130.5,132.0,132.0,257
2019-04-04,138.0,138.0,129.0,129.0,129.0,525
2019-04-05,129.0,132.0,129.0,130.5,130.5,350
2019-04-08,132.0,132.0,126.0,127.5,127.5,648
2019-04-09,127.5,132.0,127.5,127.5,127.5,247
2019-04-10,127.5,132.0,123.0,124.5,124.5,829
2019-04-11,124.5,129.0,120.0,127.5,127.5,2592
2019-04-12,127.5,129.0,120.0,123.0,123.0,1631
2019-04-15,123.0,124.5,112.5,114.0,114.0,988
2019-04-16,111.0,114.0,100.5,106.5,106.5,1956
2019-04-17,111.0,115.5,108.0,109.5,109.5,622
2019-04-18,112.5,117.0,94.5,106.5,106.5,1487
2019-04-22,105.0,112.5,100.5,108.0,108.0,318
2019-04-23,106.5,118.5,105.0,117.0,117.0,643
2019-04-24,115.5,127.5,105.0,120.0,120.0,4431
2019-04-25,123.0,123.0,108.0,108.0,108.0,681
2019-04-26,109.5,118.5,109.5,112.5,112.5,458
2019-04-29,117.0,117.0,112.5,114.0,114.0,221
2019-04-30,115.5,115.5,109.5,114.0,114.0,635
2019-05-01,112.5,112.5,109.5,109.5,109.5,174
2019-05-02,109.5,112.5,108.0,112.5,112.5,148
2019-05-03,112.5,112.5,109.5,111.0,111.0,141
2019-05-06,106.5,114.0,105.0,109.5,109.5,577
2019-05-07,109.5,115.5,106.5,111.0,111.0,173
2019-05-08,112.5,115.5,108.0,109.5,109.5,161
2019-05-09,109.5,112.5,82.5,84.0,84.0,3053
2019-05-10,85.5,85.5,63.0,72.0,72.0,2193
2019-05-13,73.5,82.5,66.0,70.5,70.5,2725
2019-05-14,70.5,99.0,64.5,84.0,84.0,10227
2019-05-15,84.0,85.5,64.5,67.5,67.5,3201
2019-05-16,70.5,73.5,64.5,64.5,64.5,1006
2019-05-17,64.5,67.5,60.0,63.0,63.0,832
2019-05-20,64.5,66.0,57.0,63.0,63.0,503
2019-05-21,63.0,64.5,57.0,60.0,60.0,547
2019-05-22,61.5,64.5,60.0,63.0,63.0,402
2019-05-23,61.5,63.0,52.5,52.5,52.5,7892
2019-05-24,52.5,60.0,45.0,55.5,55.5,1657
2019-05-28,58.5,60.0,55.5,60.0,60.0,163
2019-05-29,60.0,60.0,52.5,57.0,57.0,75
2019-05-30,57.0,58.5,52.5,54.0,54.0,280
2019-05-31,57.0,58.5,51.0,54.0,54.0,207
2019-06-03,52.5,54.0,51.0,52.5,52.5,629
2019-06-04,52.5,60.0,52.5,57.0,57.0,827
2019-06-05,57.0,67.5,54.0,58.5,58.5,2804
2019-06-06,60.0,63.0,52.5,55.5,55.5,664
2019-06-07,57.0,58.5,55.5,55.5,55.5,774
2019-06-10,55.5,55.5,52.5,52.5,52.5,1132
2019-06-11,51.0,55.5,45.0,51.0,51.0,637
2019-06-12,51.0,55.5,46.5,51.0,51.0,683
2019-06-13,52.5,52.5,46.5,49.5,49.5,481
2019-06-14,51.0,52.5,49.5,49.5,49.5,248
2019-06-17,49.5,52.5,49.5,51.0,51.0,260
2019-06-18,49.5,54.0,49.5,52.5,52.5,582
2019-06-19,54.0,55.5,51.0,55.5,55.5,347
2019-06-20,54.0,54.0,51.0,54.0,54.0,380
2019-06-21,52.5,55.5,52.5,52.5,52.5,317
2019-06-24,55.5,55.5,52.5,55.5,55.5,301
2019-06-25,55.5,55.5,52.5,54.0,54.0,226
2019-06-26,54.0,55.5,52.5,54.0,54.0,285
2019-06-27,54.0,54.0,52.5,52.5,52.5,385
2019-06-28,55.5,55.5,46.5,55.5,55.5,952
2019-07-01,57.0,66.0,57.0,66.0,66.0,7215
2019-07-02,90.0,90.0,61.5,64.5,64.5,29897
2019-07-03,55.5,60.0,54.0,58.5,58.5,2559
2019-07-05,52.5,57.0,52.5,57.0,57.0,2952
2019-07-08,52.5,60.0,52.5,55.5,55.5,835
2019-07-09,55.5,55.5,54.0,55.5,55.5,839
2019-07-10,52.5,54.0,48.0,52.5,52.5,1132
2019-07-11,51.0,55.5,49.5,51.0,51.0,2720
2019-07-12,49.5,52.5,49.5,49.5,49.5,665
2019-07-15,49.5,51.0,45.0,48.0,48.0,2893
2019-07-16,46.5,51.0,45.0,48.0,48.0,1643
2019-07-17,49.5,52.5,46.5,48.0,48.0,5507
2019-07-18,48.0,49.5,46.5,48.0,48.0,811
2019-07-19,49.5,49.5,45.0,45.0,45.0,1315
2019-07-22,46.5,49.5,46.5,48.0,48.0,251
2019-07-23,46.5,49.5,45.0,46.5,46.5,641
2019-07-24,48.0,48.0,46.5,46.5,46.5,197
2019-07-25,46.5,46.5,40.5,45.0,45.0,625
2019-07-26,46.5,46.5,31.5,45.0,45.0,270
2019-07-29,42.0,42.0,39.0,39.0,39.0,725
2019-07-30,40.5,40.5,33.0,37.5,37.5,1528
2019-07-31,36.0,36.0,30.0,33.0,33.0,1797
2019-08-01,34.5,37.5,31.5,34.5,34.5,578
2019-08-02,37.5,37.5,33.0,34.5,34.5,424
2019-08-05,34.5,36.0,33.0,33.0,33.0,273
2019-08-06,34.5,36.0,33.0,36.0,36.0,451
2019-08-07,36.0,40.5,34.5,39.0,39.0,1175
2019-08-08,42.0,42.0,36.0,42.0,42.0,397
2019-08-09,40.5,42.0,37.5,39.0,39.0,79
2019-08-12,37.5,39.0,33.0,36.0,36.0,645
2019-08-13,34.5,37.5,33.0,34.5,34.5,339
2019-08-14,37.5,42.0,36.0,39.0,39.0,786
2019-08-15,42.0,42.0,34.5,39.0,39.0,649
2019-08-16,39.0,42.0,37.5,42.0,42.0,167
2019-08-19,42.0,42.0,37.5,39.0,39.0,174
2019-08-20,37.5,40.5,37.5,39.0,39.0,261
2019-08-21,39.0,39.0,37.5,39.0,39.0,211
2019-08-22,39.0,40.5,39.0,39.0,39.0,223
2019-08-23,40.5,48.0,40.5,46.5,46.5,3200
2019-08-26,45.0,48.0,40.5,46.5,46.5,1285
2019-08-27,42.0,49.5,40.5,42.0,42.0,2677
2019-08-28,42.0,46.5,40.5,45.0,45.0,887
2019-08-29,43.5,46.5,42.0,42.0,42.0,468
2019-08-30,42.0,45.0,42.0,43.5,43.5,250
2019-09-03,43.5,46.5,42.0,43.5,43.5,223
2019-09-04,43.5,45.0,43.5,43.5,43.5,359
2019-09-05,45.0,46.5,43.5,43.5,43.5,485
2019-09-06,45.0,46.5,43.5,45.0,45.0,334
2019-09-09,45.0,45.0,43.5,43.5,43.5,335
2019-09-10,43.5,43.5,37.5,39.0,39.0,1451
2019-09-11,39.0,40.5,37.5,39.0,39.0,600
2019-09-12,40.5,40.5,37.5,37.5,37.5,242
2019-09-13,37.5,46.5,36.0,39.0,39.0,3461
2019-09-16,45.0,46.5,39.0,40.5,40.5,3384
2019-09-17,42.0,45.0,40.5,43.5,43.5,1401
2019-09-18,45.0,46.5,42.0,43.5,43.5,636
2019-09-19,49.5,49.5,43.5,43.5,43.5,425
2019-09-20,43.5,43.5,39.0,43.5,43.5,453
2019-09-23,42.0,45.0,40.5,40.5,40.5,435
2019-09-24,42.0,46.5,36.0,39.0,39.0,3929
2019-09-25,37.5,42.0,36.0,39.0,39.0,613
2019-09-26,37.5,39.0,34.5,36.0,36.0,787
2019-09-27,34.5,39.0,34.5,37.5,37.5,388
2019-09-30,37.5,37.5,34.5,34.5,34.5,292
2019-10-01,37.5,40.5,34.5,36.0,36.0,733
2019-10-02,37.5,42.0,34.5,36.0,36.0,391
2019-10-03,36.0,37.5,36.0,36.0,36.0,246
2019-10-04,36.0,40.5,36.0,37.5,37.5,419
2019-10-07,45.0,51.0,40.5,42.0,42.0,15405
2019-10-08,46.5,46.5,34.5,40.5,40.5,2634
2019-10-09,37.5,42.0,37.5,37.5,37.5,1634
2019-10-10,37.5,39.0,36.0,39.0,39.0,1779
2019-10-11,37.5,39.0,36.0,39.0,39.0,564
2019-10-14,42.0,42.0,34.5,40.5,40.5,579
